transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN09128,INV04510,100120,2024-04-24,SIP,381708,Delhi,Verified
TXN09129,INV00523,100063,2025-11-08,SIP,437393,Maharashtra,Verified
TXN09130,INV00064,100077,2025-03-14,SIP,349839,Karnataka,Verified
TXN09131,INV04811,100085,2025-12-21,SIP,186817,Maharashtra,Verified
TXN09132,INV03320,100085,2025-11-02,Redemption,350825,Gujarat,Verified
TXN09133,INV03226,100048,2025-06-26,SIP,404687,Karnataka,Verified
TXN09134,INV00837,100034,2024-06-28,SIP,290614,Telangana,Verified
TXN09135,INV04037,100127,2025-08-02,SIP,461811,Telangana,Verified
TXN09136,INV02182,100050,2025-03-19,SIP,230376,Gujarat,Verified
TXN09137,INV01282,100080,2024-12-19,SIP,180027,Gujarat,Verified
TXN09138,INV02100,100058,2024-02-19,Redemption,339181,Maharashtra,Verified
TXN09139,INV03804,100047,2024-05-25,SIP,269475,Tamil Nadu,Verified
TXN09140,INV00292,100044,2024-01-16,SIP,13756,Gujarat,Verified
TXN09141,INV02550,100041,2025-12-02,SIP,145107,Maharashtra,Verified
TXN09142,INV01118,100127,2025-03-04,SIP,414858,Delhi,Verified
TXN09143,INV00765,100038,2025-12-23,SIP,354094,Tamil Nadu,Verified
TXN09144,INV01408,100044,2025-02-16,Redemption,1274,Maharashtra,Verified
TXN09145,INV04681,100127,2025-02-02,SIP,442338,Gujarat,Verified
TXN09146,INV00926,100077,2025-10-09,Redemption,496763,Telangana,Verified
TXN09147,INV01735,100078,2024-02-03,Lumpsum,24690,Delhi,Verified
TXN09148,INV00444,100043,2024-06-28,Lumpsum,258452,Gujarat,Verified
TXN09149,INV01597,100039,2025-02-03,SIP,359304,Delhi,Verified
TXN09150,INV01025,100086,2025-11-18,Redemption,208633,Tamil Nadu,Verified
TXN09151,INV04106,100043,2024-08-29,SIP,344771,Telangana,Verified
TXN09152,INV01104,100034,2024-12-21,Lumpsum,279053,Telangana,Verified
TXN09153,INV02936,100046,2025-06-30,SIP,97930,Karnataka,Verified
TXN09154,INV03439,100086,2025-09-29,Redemption,79360,Maharashtra,Verified
TXN09155,INV00654,100046,2025-12-04,Lumpsum,216925,Tamil Nadu,Verified
TXN09156,INV04837,100058,2024-03-02,SIP,141531,Delhi,Verified
TXN09157,INV03267,100127,2025-05-26,SIP,120729,Telangana,Verified
TXN09158,INV03572,100058,2025-01-27,SIP,168772,Telangana,Verified
TXN09159,INV02886,100037,2024-04-19,SIP,180674,Delhi,Verified
TXN09160,INV02821,100079,2024-08-02,Lumpsum,217747,Karnataka,Verified
TXN09161,INV00197,100120,2024-08-22,SIP,383530,Karnataka,Verified
TXN09162,INV01918,100128,2024-04-03,Redemption,71969,Karnataka,Verified
TXN09163,INV01158,100084,2024-01-30,Lumpsum,268217,Gujarat,Verified
TXN09164,INV04968,100079,2025-08-13,SIP,209019,Maharashtra,Verified
TXN09165,INV00070,100040,2025-08-04,Lumpsum,148466,Telangana,Verified
TXN09166,INV03376,100081,2024-05-08,Lumpsum,277779,Delhi,Verified
TXN09167,INV04383,100041,2025-08-09,SIP,482577,Delhi,Verified
TXN09168,INV02952,100040,2024-05-02,SIP,23882,Karnataka,Verified
TXN09169,INV02311,100063,2024-12-14,SIP,91440,Gujarat,Verified
TXN09170,INV04293,100079,2024-03-01,Lumpsum,351218,Tamil Nadu,Verified
TXN09171,INV01869,100034,2025-11-10,SIP,115421,Maharashtra,Verified
TXN09172,INV04816,100084,2024-08-25,SIP,109528,Karnataka,Verified
TXN09173,INV00806,100078,2025-06-15,SIP,297499,Delhi,Verified
TXN09174,INV02030,100078,2024-01-14,SIP,339147,Tamil Nadu,Verified
TXN09175,INV03763,100048,2024-05-01,Redemption,462291,Telangana,Verified
TXN09176,INV03323,100046,2025-05-14,SIP,427213,Gujarat,Verified
TXN09177,INV00058,100079,2024-03-17,Redemption,397942,Tamil Nadu,Verified
TXN09178,INV03977,100082,2024-08-22,SIP,192526,Karnataka,Verified
TXN09179,INV01930,100034,2024-07-13,Lumpsum,112631,Tamil Nadu,Verified
TXN09180,INV01205,100123,2025-06-02,SIP,123687,Telangana,Verified
TXN09181,INV03476,100038,2024-08-17,Redemption,100954,Telangana,Verified
TXN09182,INV00308,100127,2025-06-04,SIP,374280,Telangana,Verified
TXN09183,INV03372,100077,2025-10-03,SIP,168634,Gujarat,Verified
TXN09184,INV04581,100129,2024-12-26,Redemption,451398,Gujarat,Verified
TXN09185,INV03646,100128,2024-10-05,SIP,477387,Maharashtra,Verified
TXN09186,INV04187,100077,2025-08-19,SIP,392767,Maharashtra,Verified
TXN09187,INV02184,100082,2024-07-08,SIP,372549,Gujarat,Verified
TXN09188,INV04970,100119,2025-04-28,Redemption,215746,Maharashtra,Verified
TXN09189,INV04804,100088,2025-03-18,SIP,421303,Telangana,Verified
TXN09190,INV01819,100057,2025-04-15,Redemption,51930,Karnataka,Verified
TXN09191,INV03047,100085,2025-03-09,SIP,85055,Tamil Nadu,Verified
TXN09192,INV03391,100085,2025-04-27,Redemption,325206,Tamil Nadu,Verified
TXN09193,INV00977,100041,2024-08-25,SIP,218375,Maharashtra,Verified
TXN09194,INV00871,100081,2024-01-20,SIP,349149,Telangana,Verified
TXN09195,INV03472,100089,2024-06-04,Lumpsum,55669,Delhi,Verified
TXN09196,INV01948,100063,2025-10-04,Lumpsum,301989,Delhi,Verified
TXN09197,INV03712,100050,2025-03-23,SIP,78599,Delhi,Verified
TXN09198,INV03601,100041,2025-10-18,SIP,377409,Maharashtra,Verified
TXN09199,INV01605,100082,2024-07-03,Lumpsum,399462,Maharashtra,Verified
TXN09200,INV00701,100124,2025-02-18,SIP,218940,Maharashtra,Verified
TXN09201,INV01467,100084,2024-01-25,Redemption,450233,Gujarat,Verified
TXN09202,INV01093,100124,2024-11-13,SIP,75036,Telangana,Verified
TXN09203,INV02381,100037,2025-01-25,SIP,200624,Delhi,Verified
TXN09204,INV00137,100037,2024-09-23,SIP,21308,Tamil Nadu,Verified
TXN09205,INV00768,100128,2024-11-30,Lumpsum,16981,Telangana,Verified
TXN09206,INV02371,100125,2025-04-02,SIP,104939,Gujarat,Verified
TXN09207,INV00782,100063,2024-01-10,SIP,132248,Telangana,Verified
TXN09208,INV01385,100050,2024-08-31,Redemption,137083,Delhi,Verified
TXN09209,INV01752,100043,2025-01-19,Lumpsum,444601,Karnataka,Verified
TXN09210,INV01050,100039,2024-08-15,SIP,338908,Gujarat,Verified
TXN09211,INV00116,100037,2025-07-31,SIP,80140,Karnataka,Verified
TXN09212,INV00402,100087,2025-12-17,SIP,300240,Delhi,Verified
TXN09213,INV02843,100086,2025-09-23,SIP,433066,Telangana,Verified
TXN09214,INV03892,100125,2024-07-02,Lumpsum,89050,Delhi,Verified
TXN09215,INV03692,100063,2025-03-25,SIP,326307,Gujarat,Verified
TXN09216,INV02226,100086,2024-02-15,Redemption,92856,Karnataka,Verified
TXN09217,INV03838,100081,2024-10-15,Redemption,191325,Tamil Nadu,Verified
TXN09218,INV04656,100034,2025-01-07,SIP,29552,Maharashtra,Verified
TXN09219,INV01354,100063,2024-10-16,SIP,371214,Tamil Nadu,Verified
TXN09220,INV03117,100040,2025-10-12,Lumpsum,225236,Delhi,Verified
TXN09221,INV04800,100042,2024-01-31,SIP,484922,Karnataka,Verified
TXN09222,INV02140,100040,2024-08-11,SIP,37024,Gujarat,Verified
TXN09223,INV03048,100063,2024-03-26,SIP,318993,Karnataka,Verified
TXN09224,INV02920,100079,2024-09-28,Lumpsum,118923,Karnataka,Verified
TXN09225,INV04869,100064,2024-01-13,SIP,143100,Delhi,Verified
TXN09226,INV04237,100087,2024-04-20,SIP,166198,Maharashtra,Verified
TXN09227,INV03785,100126,2024-08-26,Redemption,197349,Maharashtra,Verified
TXN09228,INV03023,100125,2024-09-29,SIP,303381,Gujarat,Verified
TXN09229,INV00213,100119,2025-11-10,Redemption,492663,Telangana,Verified
TXN09230,INV02650,100033,2025-10-18,SIP,435007,Karnataka,Verified
TXN09231,INV01783,100087,2024-05-21,SIP,288774,Tamil Nadu,Verified
TXN09232,INV03248,100040,2024-05-17,SIP,304457,Maharashtra,Verified
TXN09233,INV01232,100088,2025-06-06,SIP,253280,Gujarat,Verified
TXN09234,INV04607,100051,2024-02-20,SIP,131449,Karnataka,Verified
TXN09235,INV02365,100047,2024-09-23,Lumpsum,98605,Delhi,Verified
TXN09236,INV03282,100041,2024-09-01,SIP,470684,Telangana,Verified
TXN09237,INV03764,100119,2025-01-06,Lumpsum,187979,Gujarat,Verified
TXN09238,INV00241,100078,2024-02-17,Redemption,83584,Gujarat,Verified
TXN09239,INV02805,100050,2025-11-10,Redemption,62394,Delhi,Verified
TXN09240,INV00755,100120,2024-08-07,Lumpsum,126797,Delhi,Verified
TXN09241,INV03114,100125,2025-12-22,Redemption,166371,Maharashtra,Verified
TXN09242,INV00581,100086,2025-11-17,SIP,179718,Gujarat,Verified
TXN09243,INV03261,100050,2024-08-31,Redemption,323064,Tamil Nadu,Verified
TXN09244,INV02171,100078,2025-02-03,SIP,356737,Telangana,Verified
TXN09245,INV02082,100084,2024-12-16,SIP,202798,Tamil Nadu,Verified
TXN09246,INV00155,100037,2024-09-01,SIP,41150,Tamil Nadu,Verified
TXN09247,INV00635,100089,2024-01-01,Lumpsum,77364,Maharashtra,Verified
TXN09248,INV04887,100082,2024-08-06,Lumpsum,315779,Delhi,Verified
TXN09249,INV01353,100120,2025-05-14,SIP,354624,Maharashtra,Verified
TXN09250,INV03406,100127,2024-08-26,SIP,329921,Tamil Nadu,Verified
TXN09251,INV00182,100043,2025-10-04,SIP,449067,Gujarat,Verified
TXN09252,INV00220,100084,2025-03-11,SIP,427414,Tamil Nadu,Verified
TXN09253,INV02383,100128,2025-09-12,SIP,475033,Maharashtra,Verified
TXN09254,INV04468,100085,2024-03-03,Redemption,467169,Maharashtra,Verified
TXN09255,INV01448,100088,2024-06-29,SIP,360276,Gujarat,Verified
TXN09256,INV02110,100034,2025-01-07,Lumpsum,116533,Maharashtra,Verified
TXN09257,INV03292,100064,2024-08-16,SIP,301076,Gujarat,Verified
TXN09258,INV03754,100088,2024-01-24,SIP,15232,Karnataka,Verified
TXN09259,INV04843,100038,2024-06-28,Lumpsum,456103,Karnataka,Verified
TXN09260,INV01962,100119,2024-02-06,Lumpsum,232903,Gujarat,Verified
TXN09261,INV01266,100044,2025-03-29,Lumpsum,447976,Maharashtra,Verified
TXN09262,INV00066,100129,2025-10-14,Lumpsum,499481,Maharashtra,Verified
TXN09263,INV01690,100089,2024-01-18,Redemption,108955,Delhi,Verified
TXN09264,INV03472,100089,2025-04-25,Lumpsum,307116,Delhi,Verified
TXN09265,INV03326,100047,2024-01-08,SIP,122691,Delhi,Verified
TXN09266,INV04011,100047,2025-10-09,Lumpsum,152240,Tamil Nadu,Verified
TXN09267,INV03596,100127,2024-01-20,Lumpsum,33547,Maharashtra,Verified
TXN09268,INV02464,100087,2024-09-30,Lumpsum,364713,Gujarat,Verified
TXN09269,INV02045,100126,2024-07-18,Redemption,205380,Tamil Nadu,Verified
TXN09270,INV01645,100082,2025-06-01,SIP,6821,Karnataka,Verified
TXN09271,INV01156,100087,2024-05-04,SIP,324309,Gujarat,Verified
TXN09272,INV02042,100123,2025-04-12,SIP,381884,Maharashtra,Verified
TXN09273,INV04426,100064,2025-11-17,SIP,365161,Maharashtra,Verified
TXN09274,INV04484,100050,2025-10-26,SIP,52555,Gujarat,Verified
TXN09275,INV03167,100086,2024-07-04,Lumpsum,149909,Karnataka,Verified
TXN09276,INV03122,100120,2024-02-26,Lumpsum,114492,Delhi,Verified
TXN09277,INV02058,100050,2024-10-25,Redemption,215149,Telangana,Verified
TXN09278,INV04241,100046,2025-07-29,Redemption,97000,Delhi,Verified
TXN09279,INV03317,100077,2025-02-10,SIP,309334,Maharashtra,Verified
TXN09280,INV03757,100089,2024-05-18,SIP,135447,Tamil Nadu,Verified
TXN09281,INV03806,100123,2024-09-24,SIP,463154,Karnataka,Verified
TXN09282,INV02644,100123,2025-10-26,Lumpsum,125221,Telangana,Verified
TXN09283,INV02489,100078,2024-02-11,SIP,156754,Maharashtra,Verified
TXN09284,INV01508,100048,2024-06-20,SIP,468783,Karnataka,Verified
TXN09285,INV00013,100078,2024-03-17,Lumpsum,419152,Delhi,Verified
TXN09286,INV04022,100126,2024-05-13,Lumpsum,161306,Maharashtra,Verified
TXN09287,INV00070,100080,2025-01-23,SIP,385673,Maharashtra,Verified
TXN09288,INV04791,100078,2024-08-31,SIP,378394,Maharashtra,Verified
TXN09289,INV03622,100051,2024-10-22,Lumpsum,453544,Tamil Nadu,Verified
TXN09290,INV04091,100043,2024-07-06,SIP,272829,Tamil Nadu,Verified
TXN09291,INV04905,100051,2024-02-02,SIP,384604,Karnataka,Verified
TXN09292,INV01249,100079,2025-04-08,Lumpsum,107736,Maharashtra,Verified
TXN09293,INV04794,100081,2024-02-20,Lumpsum,419334,Gujarat,Verified
TXN09294,INV02525,100086,2024-09-14,SIP,122785,Delhi,Verified
TXN09295,INV00216,100050,2025-08-08,Lumpsum,94939,Karnataka,Verified
TXN09296,INV04863,100039,2025-01-22,SIP,398698,Karnataka,Verified
TXN09297,INV03388,100058,2024-04-09,Redemption,6926,Tamil Nadu,Verified
TXN09298,INV04610,100077,2024-07-31,Lumpsum,324010,Maharashtra,Verified
TXN09299,INV03775,100084,2024-09-02,Redemption,339084,Delhi,Verified
TXN09300,INV03709,100086,2025-04-29,SIP,12630,Maharashtra,Verified
TXN09301,INV00225,100126,2024-04-19,Redemption,162977,Tamil Nadu,Verified
TXN09302,INV00655,100084,2024-11-12,Redemption,372505,Telangana,Verified
TXN09303,INV00162,100048,2024-02-23,Lumpsum,454277,Telangana,Verified
TXN09304,INV01147,100128,2025-08-16,Redemption,100919,Telangana,Verified
TXN09305,INV03010,100046,2025-05-13,Lumpsum,35631,Gujarat,Verified
TXN09306,INV01704,100033,2025-09-14,SIP,107085,Telangana,Verified
TXN09307,INV00931,100058,2025-07-01,Lumpsum,125246,Gujarat,Verified
TXN09308,INV03429,100063,2024-01-03,Redemption,170828,Delhi,Verified
TXN09309,INV03007,100079,2024-12-30,Redemption,334007,Tamil Nadu,Verified
TXN09310,INV03324,100127,2025-03-27,Redemption,91342,Telangana,Verified
TXN09311,INV04599,100086,2024-06-24,SIP,117019,Maharashtra,Verified
TXN09312,INV01801,100034,2025-09-20,SIP,85793,Karnataka,Verified
TXN09313,INV03984,100127,2025-06-15,SIP,372572,Karnataka,Verified
TXN09314,INV03075,100077,2025-05-07,SIP,205167,Delhi,Verified
TXN09315,INV01982,100033,2024-04-08,Lumpsum,369683,Tamil Nadu,Verified
TXN09316,INV01683,100126,2024-12-01,SIP,462674,Karnataka,Verified
TXN09317,INV01481,100048,2025-05-24,Lumpsum,125581,Tamil Nadu,Verified
TXN09318,INV00043,100086,2024-08-01,SIP,343821,Tamil Nadu,Verified
TXN09319,INV03686,100124,2025-11-25,Lumpsum,153147,Gujarat,Verified
TXN09320,INV04638,100086,2025-02-17,SIP,475500,Tamil Nadu,Verified
TXN09321,INV02741,100044,2024-01-13,SIP,372279,Telangana,Verified
TXN09322,INV04183,100043,2024-01-29,Lumpsum,82850,Gujarat,Verified
TXN09323,INV00065,100082,2024-11-09,SIP,2183,Telangana,Verified
TXN09324,INV04761,100125,2024-02-15,SIP,395196,Gujarat,Verified
TXN09325,INV03865,100129,2024-12-01,Lumpsum,405928,Gujarat,Verified
TXN09326,INV00644,100081,2025-07-04,Redemption,339871,Delhi,Verified
TXN09327,INV04522,100080,2025-07-16,Redemption,494922,Tamil Nadu,Verified
TXN09328,INV02333,100039,2025-11-21,Redemption,198886,Karnataka,Verified
TXN09329,INV03557,100085,2024-05-01,SIP,7271,Telangana,Verified
TXN09330,INV01498,100119,2024-10-08,SIP,78693,Maharashtra,Verified
TXN09331,INV04677,100078,2025-10-23,SIP,175007,Karnataka,Verified
TXN09332,INV00801,100120,2024-01-11,Redemption,308985,Karnataka,Verified
TXN09333,INV04479,100119,2025-02-26,SIP,257956,Gujarat,Verified
TXN09334,INV00795,100051,2024-06-04,Redemption,20248,Tamil Nadu,Verified
TXN09335,INV03752,100051,2025-03-02,SIP,464272,Telangana,Verified
TXN09336,INV00488,100078,2024-01-06,SIP,209227,Gujarat,Verified
TXN09337,INV00285,100050,2025-10-11,Redemption,100857,Tamil Nadu,Verified
TXN09338,INV04951,100043,2024-06-01,SIP,306234,Telangana,Verified
TXN09339,INV03138,100078,2024-07-02,Redemption,393493,Tamil Nadu,Verified
TXN09340,INV02015,100040,2024-06-20,SIP,41455,Delhi,Verified
TXN09341,INV04882,100088,2025-01-19,Lumpsum,174253,Maharashtra,Verified
TXN09342,INV00539,100039,2024-08-30,Redemption,380946,Telangana,Verified
TXN09343,INV01407,100088,2024-03-24,SIP,464767,Karnataka,Verified
TXN09344,INV00891,100051,2024-12-07,SIP,277056,Telangana,Verified
TXN09345,INV00971,100086,2025-05-22,Lumpsum,438714,Gujarat,Verified
TXN09346,INV02907,100041,2025-06-16,SIP,442822,Telangana,Verified
TXN09347,INV04666,100038,2024-04-16,SIP,484875,Tamil Nadu,Verified
TXN09348,INV02854,100057,2024-01-29,Redemption,292315,Gujarat,Verified
TXN09349,INV03846,100033,2024-01-19,Lumpsum,321089,Gujarat,Verified
TXN09350,INV04940,100040,2025-06-20,SIP,348608,Maharashtra,Verified
TXN09351,INV02032,100047,2024-11-04,SIP,147918,Maharashtra,Verified
TXN09352,INV02041,100047,2025-06-01,SIP,264558,Tamil Nadu,Verified
TXN09353,INV04981,100042,2024-02-26,SIP,363597,Tamil Nadu,Verified
TXN09354,INV01681,100080,2024-10-24,SIP,113330,Gujarat,Verified
TXN09355,INV03865,100057,2024-04-29,SIP,266728,Delhi,Verified
TXN09356,INV02806,100087,2025-11-06,Lumpsum,136039,Delhi,Verified
TXN09357,INV04937,100125,2025-06-11,Redemption,309247,Gujarat,Verified
TXN09358,INV01577,100037,2024-08-03,SIP,129075,Telangana,Verified
TXN09359,INV01758,100063,2025-09-27,SIP,227230,Tamil Nadu,Verified
TXN09360,INV04533,100064,2025-05-18,Redemption,73446,Karnataka,Verified
TXN09361,INV01363,100084,2024-11-15,Lumpsum,232999,Tamil Nadu,Verified
TXN09362,INV02783,100080,2024-08-27,SIP,437754,Gujarat,Verified
TXN09363,INV01768,100042,2024-10-07,Redemption,225541,Gujarat,Verified
TXN09364,INV02580,100082,2025-04-29,SIP,50915,Tamil Nadu,Verified
TXN09365,INV00187,100124,2024-05-06,Lumpsum,201883,Gujarat,Verified
TXN09366,INV04155,100051,2024-08-16,SIP,313613,Tamil Nadu,Verified
TXN09367,INV04808,100125,2024-01-17,SIP,254105,Karnataka,Verified
TXN09368,INV03886,100078,2024-08-28,Lumpsum,451207,Telangana,Verified
TXN09369,INV02443,100082,2024-12-24,SIP,327048,Maharashtra,Verified
TXN09370,INV02232,100064,2025-05-27,SIP,205492,Telangana,Verified
TXN09371,INV02053,100033,2025-11-20,SIP,237491,Maharashtra,Verified
TXN09372,INV00563,100050,2024-04-22,SIP,137963,Karnataka,Verified
TXN09373,INV03862,100088,2025-12-01,Lumpsum,222401,Karnataka,Verified
TXN09374,INV02516,100119,2025-10-02,SIP,44601,Telangana,Verified
TXN09375,INV04410,100125,2024-11-02,Redemption,339722,Karnataka,Verified
TXN09376,INV00062,100058,2025-02-19,SIP,84831,Tamil Nadu,Verified
TXN09377,INV04065,100034,2025-12-23,SIP,28485,Karnataka,Verified
TXN09378,INV03654,100088,2025-07-19,Lumpsum,370981,Telangana,Verified
TXN09379,INV01550,100057,2024-07-29,Lumpsum,290943,Tamil Nadu,Verified
TXN09380,INV00479,100038,2024-11-23,SIP,261133,Gujarat,Verified
TXN09381,INV04543,100085,2025-01-19,SIP,103862,Maharashtra,Verified
TXN09382,INV03709,100080,2025-08-09,SIP,108578,Gujarat,Verified
TXN09383,INV04923,100077,2024-04-28,Redemption,338099,Karnataka,Verified
TXN09384,INV04940,100040,2024-10-25,SIP,149486,Gujarat,Verified
TXN09385,INV02487,100128,2024-04-24,Lumpsum,255468,Maharashtra,Verified
TXN09386,INV02505,100039,2025-03-01,SIP,280196,Tamil Nadu,Verified
TXN09387,INV00304,100120,2024-03-27,Lumpsum,96828,Karnataka,Verified
TXN09388,INV01109,100085,2024-12-11,SIP,482535,Telangana,Verified
TXN09389,INV01613,100086,2025-09-15,SIP,452201,Maharashtra,Verified
TXN09390,INV01809,100058,2025-06-04,SIP,231835,Maharashtra,Verified
TXN09391,INV04278,100042,2024-10-06,SIP,29808,Gujarat,Verified
TXN09392,INV02296,100125,2025-04-09,SIP,333441,Tamil Nadu,Verified
TXN09393,INV04224,100039,2025-05-30,SIP,463168,Gujarat,Verified
TXN09394,INV00059,100085,2025-08-20,Lumpsum,496154,Gujarat,Verified
TXN09395,INV03757,100048,2024-06-28,SIP,275731,Delhi,Verified
TXN09396,INV01441,100037,2024-09-12,SIP,443355,Karnataka,Verified
TXN09397,INV03208,100125,2025-08-14,Lumpsum,44775,Maharashtra,Verified
TXN09398,INV00145,100126,2025-06-13,Redemption,28897,Gujarat,Verified
TXN09399,INV00328,100040,2025-12-29,SIP,164397,Maharashtra,Verified
TXN09400,INV01997,100120,2025-06-22,SIP,141332,Maharashtra,Verified
TXN09401,INV02742,100084,2025-03-13,SIP,119064,Karnataka,Verified
TXN09402,INV00567,100042,2025-08-04,SIP,48021,Delhi,Verified
TXN09403,INV01040,100128,2024-05-05,Lumpsum,104368,Telangana,Verified
TXN09404,INV04048,100088,2024-05-10,SIP,74697,Karnataka,Verified
TXN09405,INV04144,100084,2024-04-29,SIP,354012,Maharashtra,Verified
TXN09406,INV02584,100120,2025-03-06,Redemption,103702,Gujarat,Verified
TXN09407,INV01129,100085,2025-03-30,Lumpsum,60159,Tamil Nadu,Verified
TXN09408,INV00967,100039,2024-10-20,SIP,289040,Tamil Nadu,Verified
TXN09409,INV02003,100046,2025-02-01,Lumpsum,227121,Karnataka,Verified
TXN09410,INV01065,100078,2024-03-08,SIP,439973,Gujarat,Verified
TXN09411,INV03704,100126,2025-09-25,SIP,390598,Delhi,Verified
TXN09412,INV01493,100084,2024-04-17,Redemption,381353,Delhi,Verified
TXN09413,INV00643,100086,2025-08-14,SIP,355094,Telangana,Verified
TXN09414,INV04160,100051,2025-04-05,SIP,362221,Telangana,Verified
TXN09415,INV02846,100086,2024-12-13,SIP,430357,Gujarat,Verified
TXN09416,INV03128,100088,2025-12-18,Lumpsum,376238,Maharashtra,Verified
TXN09417,INV03063,100077,2025-11-10,Redemption,125021,Karnataka,Verified
TXN09418,INV01388,100082,2025-09-11,SIP,92445,Tamil Nadu,Verified
TXN09419,INV02602,100129,2024-11-08,SIP,78717,Delhi,Verified
TXN09420,INV00396,100124,2025-04-19,Lumpsum,27983,Maharashtra,Verified
TXN09421,INV00452,100057,2025-09-16,Lumpsum,51594,Maharashtra,Verified
TXN09422,INV04965,100048,2024-05-28,Lumpsum,245308,Tamil Nadu,Verified
TXN09423,INV00779,100040,2024-09-14,SIP,463191,Gujarat,Verified
TXN09424,INV03258,100127,2024-08-25,SIP,154927,Maharashtra,Verified
TXN09425,INV03445,100125,2024-10-24,Redemption,216182,Gujarat,Verified
TXN09426,INV03113,100048,2024-03-25,Redemption,125250,Telangana,Verified
TXN09427,INV00206,100089,2024-04-11,Lumpsum,121130,Karnataka,Verified
TXN09428,INV04687,100037,2024-09-15,SIP,161682,Tamil Nadu,Verified
TXN09429,INV01507,100077,2025-05-14,SIP,456193,Gujarat,Verified
TXN09430,INV04862,100088,2025-01-15,Lumpsum,37520,Gujarat,Verified
TXN09431,INV04463,100046,2025-10-19,SIP,204935,Gujarat,Verified
TXN09432,INV00677,100087,2024-08-12,SIP,212748,Telangana,Verified
TXN09433,INV03445,100129,2025-03-08,SIP,196286,Karnataka,Verified
TXN09434,INV00419,100033,2025-05-14,Redemption,463449,Maharashtra,Verified
TXN09435,INV00098,100034,2025-10-23,Lumpsum,228292,Tamil Nadu,Verified
TXN09436,INV01661,100082,2024-10-21,SIP,492153,Telangana,Verified
TXN09437,INV01141,100034,2025-09-22,SIP,280252,Delhi,Verified
TXN09438,INV04592,100081,2025-05-29,Lumpsum,408857,Delhi,Verified
