investor_id,state,amount,age,gender,city_tier
INV01877,Maharashtra,1137163,42,Female,T30
INV01878,Delhi,2441845,30,Male,T30
INV01879,Telangana,1182788,33,Male,B30
INV01880,Gujarat,1616487,54,Male,B30
INV01881,Gujarat,2482948,22,Female,B30
INV01882,Karnataka,1506055,66,Female,T30
INV01883,Delhi,2056421,57,Female,T30
INV01884,Karnataka,1273952,51,Male,T30
INV01885,Delhi,2491971,26,Male,T30
INV01886,Gujarat,2656209,59,Male,B30
INV01887,Telangana,1025807,49,Male,B30
INV01888,Delhi,1751212,54,Male,T30
INV01889,Telangana,1745502,66,Female,B30
INV01890,Gujarat,1290405,63,Male,B30
INV01891,Telangana,1404277,44,Female,B30
INV01892,Tamil Nadu,962265,21,Male,T30
INV01893,Maharashtra,1331178,43,Female,T30
INV01894,Gujarat,2109842,37,Male,B30
INV01895,Tamil Nadu,1390232,59,Male,T30
INV01896,Delhi,790719,64,Male,T30
INV01897,Delhi,1839670,33,Female,T30
INV01898,Telangana,1699496,69,Female,B30
INV01899,Delhi,344961,23,Female,T30
INV01900,Tamil Nadu,1420314,49,Female,T30
INV01901,Telangana,3618245,49,Male,B30
INV01902,Delhi,2351405,31,Male,T30
INV01903,Karnataka,999616,42,Female,T30
INV01904,Gujarat,1380171,30,Female,B30
INV01905,Karnataka,2731711,52,Female,T30
INV01906,Delhi,1018455,27,Male,T30
INV01907,Maharashtra,1479069,63,Male,T30
INV01908,Tamil Nadu,2336834,29,Male,T30
INV01909,Karnataka,344276,29,Female,T30
INV01910,Gujarat,917620,43,Female,B30
INV01911,Delhi,1453437,49,Male,T30
INV01912,Maharashtra,2563072,63,Female,T30
INV01913,Gujarat,803729,50,Male,B30
INV01914,Delhi,1109949,31,Female,T30
INV01915,Maharashtra,1033171,27,Male,T30
INV01916,Gujarat,2703681,31,Female,B30
INV01917,Delhi,2136855,48,Male,T30
INV01918,Tamil Nadu,1248882,56,Male,T30
INV01919,Telangana,438308,63,Female,B30
INV01920,Karnataka,1750683,26,Female,T30
INV01921,Delhi,783635,68,Female,T30
INV01922,Delhi,875344,63,Female,T30
INV01923,Delhi,1599950,31,Male,T30
INV01924,Gujarat,1774169,60,Male,B30
INV01925,Tamil Nadu,2601125,58,Male,T30
INV01926,Delhi,2015384,51,Male,T30
INV01927,Gujarat,2196978,28,Male,B30
INV01928,Gujarat,1083881,30,Male,B30
INV01929,Tamil Nadu,97012,36,Male,T30
INV01930,Tamil Nadu,1636949,69,Female,T30
INV01931,Gujarat,988805,32,Female,B30
INV01932,Delhi,1173084,58,Female,T30
INV01933,Delhi,2728033,61,Female,T30
INV01934,Delhi,448222,66,Male,T30
INV01935,Delhi,1077452,29,Female,T30
INV01936,Gujarat,950992,54,Male,B30
INV01937,Tamil Nadu,2409739,52,Female,T30
INV01938,Gujarat,26101,70,Female,B30
INV01939,Gujarat,315141,33,Female,B30
INV01940,Karnataka,884854,63,Male,T30
INV01941,Karnataka,1280168,53,Female,T30
INV01942,Karnataka,1657878,25,Male,T30
INV01943,Karnataka,1530872,53,Female,T30
INV01944,Gujarat,1496986,70,Male,B30
INV01945,Delhi,667328,47,Female,T30
INV01946,Delhi,861341,50,Female,T30
INV01947,Telangana,885363,52,Male,B30
INV01948,Gujarat,2371487,55,Female,B30
INV01949,Tamil Nadu,1791251,53,Male,T30
INV01950,Maharashtra,959909,36,Female,T30
INV01951,Karnataka,832685,35,Female,T30
INV01952,Maharashtra,1799307,27,Female,T30
INV01953,Gujarat,2371885,43,Female,B30
INV01954,Gujarat,3090127,33,Male,B30
INV01955,Karnataka,2058228,31,Male,T30
INV01956,Gujarat,357927,62,Female,B30
INV01957,Delhi,1071836,43,Female,T30
INV01958,Tamil Nadu,804520,29,Female,T30
INV01959,Karnataka,1048529,46,Female,T30
INV01960,Delhi,599785,53,Female,T30
INV01961,Telangana,645591,26,Female,B30
INV01962,Gujarat,1066829,44,Female,B30
INV01963,Maharashtra,2290185,68,Female,T30
INV01964,Tamil Nadu,1185254,61,Female,T30
INV01965,Delhi,459569,31,Male,T30
INV01966,Tamil Nadu,1278816,53,Female,T30
INV01967,Gujarat,765619,56,Male,B30
INV01968,Maharashtra,546871,41,Female,T30
INV01969,Telangana,1731017,54,Male,B30
INV01970,Delhi,1196761,48,Female,T30
INV01971,Telangana,1664690,64,Female,B30
INV01972,Gujarat,910386,70,Male,B30
INV01973,Delhi,1673315,68,Male,T30
INV01974,Gujarat,916340,38,Female,B30
INV01975,Gujarat,1103691,43,Female,B30
INV01976,Delhi,1174824,51,Male,T30
INV01977,Tamil Nadu,1030375,53,Female,T30
INV01978,Telangana,1436383,32,Male,B30
INV01979,Tamil Nadu,2148093,69,Male,T30
INV01980,Karnataka,1522230,56,Male,T30
INV01981,Karnataka,2112008,64,Female,T30
INV01982,Maharashtra,1297593,64,Male,T30
INV01983,Maharashtra,2237234,30,Female,T30
INV01984,Delhi,1280373,29,Female,T30
INV01985,Maharashtra,87529,66,Female,T30
INV01986,Tamil Nadu,1071134,69,Male,T30
INV01987,Tamil Nadu,2276867,45,Female,T30
INV01988,Tamil Nadu,985670,47,Female,T30
INV01989,Gujarat,411125,42,Male,B30
INV01990,Telangana,1237235,48,Female,B30
INV01991,Maharashtra,325757,60,Male,T30
INV01992,Tamil Nadu,1265220,66,Male,T30
INV01993,Delhi,542279,65,Female,T30
INV01994,Karnataka,1521834,31,Female,T30
INV01995,Delhi,2009787,30,Male,T30
INV01996,Gujarat,2066524,52,Male,B30
INV01997,Gujarat,321578,26,Female,B30
INV01998,Telangana,3436864,44,Female,B30
INV01999,Telangana,846034,54,Male,B30
INV02000,Delhi,983162,63,Female,T30
INV02001,Karnataka,1233016,31,Female,T30
INV02002,Karnataka,1142021,70,Male,T30
INV02003,Karnataka,1944805,39,Female,T30
INV02004,Delhi,1185582,69,Male,T30
INV02005,Gujarat,1746974,60,Female,B30
INV02006,Maharashtra,952359,54,Female,T30
INV02007,Delhi,3922921,57,Male,T30
INV02008,Delhi,1435837,40,Female,T30
INV02009,Telangana,658904,23,Male,B30
INV02010,Gujarat,841595,41,Male,B30
INV02011,Gujarat,1679517,27,Female,B30
INV02012,Delhi,1932503,34,Female,T30
INV02013,Maharashtra,421651,65,Female,T30
INV02014,Delhi,1775917,55,Male,T30
INV02015,Gujarat,1918694,26,Male,B30
INV02016,Gujarat,1586659,47,Female,B30
INV02017,Maharashtra,1067138,67,Female,T30
INV02018,Karnataka,1758515,37,Female,T30
INV02019,Gujarat,859793,70,Male,B30
INV02020,Tamil Nadu,1573161,47,Female,T30
INV02021,Gujarat,1792565,58,Male,B30
INV02022,Gujarat,1324987,66,Female,B30
INV02023,Delhi,887964,32,Female,T30
INV02024,Delhi,1007275,58,Male,T30
INV02025,Tamil Nadu,1316759,21,Female,T30
INV02026,Delhi,2144541,54,Female,T30
INV02027,Delhi,1749821,30,Female,T30
INV02028,Karnataka,2630075,22,Female,T30
INV02029,Delhi,1638533,51,Female,T30
INV02030,Delhi,2842623,47,Female,T30
INV02031,Delhi,2309776,43,Female,T30
INV02032,Delhi,1467654,65,Male,T30
INV02033,Karnataka,1793139,64,Male,T30
INV02034,Telangana,2246880,40,Female,B30
INV02035,Karnataka,821405,58,Female,T30
INV02036,Karnataka,1512174,50,Female,T30
INV02037,Delhi,2749037,32,Male,T30
INV02038,Gujarat,1211035,63,Female,B30
INV02039,Telangana,659385,45,Female,B30
INV02040,Karnataka,1511010,34,Male,T30
INV02041,Gujarat,1577132,35,Male,B30
INV02042,Gujarat,623211,32,Female,B30
INV02043,Telangana,2526068,51,Male,B30
INV02044,Delhi,1392093,60,Male,T30
INV02045,Tamil Nadu,1716778,50,Female,T30
INV02046,Gujarat,2062027,51,Male,B30
INV02047,Telangana,1185340,41,Male,B30
INV02048,Karnataka,1950284,39,Male,T30
INV02049,Delhi,2267113,24,Female,T30
INV02050,Delhi,2199435,54,Male,T30
INV02051,Delhi,1072537,64,Female,T30
INV02052,Maharashtra,1263347,46,Female,T30
INV02053,Tamil Nadu,897346,30,Female,T30
INV02054,Gujarat,1034094,39,Male,B30
INV02055,Gujarat,3181533,46,Male,B30
INV02056,Telangana,2279463,65,Male,B30
INV02057,Gujarat,1444163,47,Female,B30
INV02058,Gujarat,1651506,29,Female,B30
INV02059,Gujarat,2280314,28,Male,B30
INV02060,Tamil Nadu,1141812,26,Male,T30
INV02061,Maharashtra,676718,48,Male,T30
INV02062,Delhi,1162194,32,Female,T30
INV02064,Gujarat,768700,35,Male,B30
INV02065,Delhi,1675170,70,Male,T30
INV02066,Karnataka,2111938,46,Male,T30
INV02067,Gujarat,1664607,41,Female,B30
INV02068,Karnataka,806283,67,Male,T30
INV02069,Gujarat,1314515,29,Male,B30
INV02070,Tamil Nadu,1020346,39,Female,T30
INV02071,Karnataka,1235309,50,Male,T30
INV02072,Maharashtra,1623234,67,Female,T30
INV02073,Gujarat,1679113,60,Male,B30
INV02074,Maharashtra,1177197,46,Male,T30
INV02075,Tamil Nadu,1021226,63,Female,T30
INV02076,Karnataka,1092923,49,Male,T30
INV02077,Delhi,933623,43,Female,T30
INV02078,Delhi,733822,56,Female,T30
INV02079,Maharashtra,953197,31,Female,T30
INV02080,Gujarat,698832,32,Female,B30
INV02081,Telangana,2119352,57,Female,B30
INV02082,Tamil Nadu,1956446,53,Female,T30
INV02083,Delhi,2231802,54,Male,T30
INV02084,Delhi,528955,69,Male,T30
INV02085,Delhi,449698,35,Female,T30
INV02086,Delhi,560802,68,Male,T30
INV02087,Delhi,1845463,50,Female,T30
INV02088,Delhi,1846854,31,Male,T30
INV02089,Maharashtra,946776,22,Male,T30
INV02090,Gujarat,2477112,35,Male,B30
INV02091,Telangana,1656511,21,Female,B30
INV02092,Delhi,1384681,40,Male,T30
INV02093,Tamil Nadu,373057,43,Male,T30
INV02094,Karnataka,453322,26,Female,T30
INV02095,Gujarat,481929,62,Male,B30
INV02096,Karnataka,1319650,49,Female,T30
INV02098,Delhi,1229389,27,Male,T30
INV02099,Karnataka,857237,40,Male,T30
INV02100,Maharashtra,1127995,30,Male,T30
INV02101,Delhi,1135435,45,Male,T30
INV02102,Telangana,2203863,48,Female,B30
INV02103,Maharashtra,1527181,47,Female,T30
INV02104,Karnataka,2104495,67,Male,T30
INV02105,Gujarat,1991516,36,Female,B30
INV02106,Karnataka,1511703,39,Male,T30
INV02107,Delhi,315731,39,Female,T30
INV02108,Karnataka,1529149,43,Male,T30
INV02109,Maharashtra,2261724,56,Female,T30
INV02110,Karnataka,3115589,23,Female,T30
INV02111,Karnataka,1465234,31,Female,T30
INV02112,Maharashtra,975835,69,Female,T30
INV02113,Gujarat,1565814,48,Male,B30
INV02114,Telangana,518681,57,Male,B30
INV02115,Karnataka,1731349,57,Male,T30
INV02116,Telangana,2325804,37,Female,B30
INV02117,Karnataka,631453,56,Female,T30
INV02118,Tamil Nadu,1394526,57,Male,T30
INV02119,Delhi,2284870,38,Male,T30
INV02120,Karnataka,1169616,41,Female,T30
INV02121,Tamil Nadu,1149885,63,Female,T30
INV02122,Karnataka,1436255,62,Female,T30
INV02123,Karnataka,1753050,64,Female,T30
INV02124,Karnataka,459516,43,Female,T30
INV02125,Maharashtra,2161166,49,Female,T30
INV02126,Maharashtra,2576038,37,Female,T30
INV02127,Tamil Nadu,993663,69,Male,T30
INV02128,Delhi,1211974,46,Male,T30
INV02129,Gujarat,530316,22,Male,B30
INV02130,Gujarat,1861493,60,Male,B30
INV02131,Tamil Nadu,1300784,60,Male,T30
INV02132,Delhi,779635,68,Female,T30
INV02133,Gujarat,1142851,31,Male,B30
INV02134,Karnataka,1052125,36,Female,T30
INV02136,Karnataka,2112211,58,Female,T30
INV02137,Gujarat,2289385,34,Female,B30
INV02138,Karnataka,988713,57,Female,T30
INV02139,Telangana,987469,66,Male,B30
INV02140,Delhi,696236,41,Female,T30
INV02141,Karnataka,1808464,49,Female,T30
INV02142,Gujarat,1780832,50,Female,B30
INV02143,Karnataka,2853822,37,Female,T30
INV02144,Karnataka,2536986,52,Male,T30
INV02145,Karnataka,1262586,65,Female,T30
INV02146,Delhi,1536716,43,Female,T30
INV02147,Tamil Nadu,1755477,56,Female,T30
INV02148,Karnataka,603664,38,Male,T30
INV02149,Telangana,705444,34,Female,B30
INV02150,Karnataka,721972,42,Male,T30
INV02151,Telangana,1136582,46,Male,B30
INV02152,Telangana,908603,27,Female,B30
INV02153,Karnataka,1267574,23,Male,T30
INV02154,Gujarat,1683900,56,Male,B30
INV02155,Maharashtra,1284989,30,Male,T30
INV02156,Tamil Nadu,1411769,51,Female,T30
INV02157,Maharashtra,577622,37,Female,T30
INV02158,Tamil Nadu,1945573,23,Female,T30
INV02159,Karnataka,1014095,68,Female,T30
INV02160,Gujarat,1767112,40,Female,B30
INV02161,Tamil Nadu,3168010,65,Female,T30
INV02162,Maharashtra,1903722,32,Female,T30
INV02163,Telangana,2933311,66,Female,B30
INV02164,Tamil Nadu,2066594,51,Male,T30
INV02165,Maharashtra,1296311,22,Female,T30
INV02166,Maharashtra,941248,26,Male,T30
INV02167,Tamil Nadu,2005955,57,Female,T30
INV02168,Delhi,1291288,22,Male,T30
INV02169,Maharashtra,2581705,27,Male,T30
INV02170,Delhi,1557319,49,Male,T30
INV02171,Delhi,2700246,56,Male,T30
INV02172,Delhi,2554245,24,Female,T30
INV02173,Gujarat,1483166,51,Female,B30
INV02174,Tamil Nadu,162599,62,Male,T30
INV02175,Delhi,1296471,22,Male,T30
INV02176,Telangana,440388,48,Female,B30
INV02177,Tamil Nadu,1822910,52,Male,T30
INV02178,Gujarat,839789,25,Female,B30
INV02179,Delhi,1648811,45,Male,T30
INV02180,Delhi,1244427,51,Female,T30
INV02181,Delhi,2496809,68,Male,T30
INV02182,Maharashtra,1304691,67,Female,T30
INV02183,Karnataka,1523576,30,Female,T30
INV02184,Gujarat,2734931,28,Male,B30
INV02185,Tamil Nadu,2270080,43,Male,T30
INV02186,Telangana,1591897,49,Female,B30
INV02187,Delhi,734844,32,Female,T30
INV02188,Tamil Nadu,906908,45,Female,T30
INV02189,Maharashtra,1401975,26,Female,T30
INV02190,Telangana,2659277,36,Male,B30
INV02191,Gujarat,1198720,29,Male,B30
INV02192,Tamil Nadu,1069106,23,Female,T30
INV02193,Maharashtra,1237991,63,Female,T30
INV02194,Gujarat,1933289,68,Female,B30
INV02195,Karnataka,787883,65,Male,T30
INV02196,Gujarat,493192,57,Female,B30
INV02197,Karnataka,1356876,23,Male,T30
INV02198,Tamil Nadu,3404506,39,Male,T30
INV02199,Karnataka,1065742,51,Male,T30
INV02200,Maharashtra,1096508,60,Male,T30
INV02201,Karnataka,1479571,37,Male,T30
INV02202,Delhi,1362995,26,Female,T30
INV02203,Gujarat,1426229,48,Female,B30
INV02204,Telangana,777671,69,Male,B30
INV02205,Karnataka,2577235,68,Female,T30
INV02206,Telangana,2189495,26,Female,B30
INV02207,Tamil Nadu,2070861,38,Male,T30
INV02208,Tamil Nadu,352049,63,Female,T30
INV02209,Maharashtra,2026372,56,Male,T30
INV02210,Gujarat,2379109,51,Female,B30
INV02211,Delhi,1848326,68,Male,T30
INV02212,Karnataka,923326,41,Male,T30
INV02213,Gujarat,1094808,47,Male,B30
INV02214,Karnataka,399665,50,Female,T30
INV02215,Tamil Nadu,2583617,40,Female,T30
INV02216,Delhi,1171922,34,Female,T30
INV02217,Karnataka,1185225,37,Female,T30
INV02218,Tamil Nadu,2041811,26,Male,T30
INV02219,Karnataka,1777287,28,Female,T30
INV02220,Telangana,609293,60,Female,B30
INV02221,Telangana,1245587,54,Female,B30
INV02222,Delhi,1742713,25,Female,T30
INV02223,Karnataka,1442708,62,Female,T30
INV02224,Karnataka,1997165,49,Male,T30
INV02225,Telangana,1680857,36,Female,B30
INV02226,Tamil Nadu,1339114,52,Male,T30
INV02227,Tamil Nadu,1602306,65,Male,T30
INV02228,Delhi,850260,25,Female,T30
INV02229,Maharashtra,1077104,41,Female,T30
INV02230,Gujarat,1179241,57,Male,B30
INV02231,Gujarat,780373,33,Male,B30
INV02232,Telangana,1716434,37,Male,B30
INV02233,Telangana,817735,44,Male,B30
INV02234,Telangana,1857328,30,Male,B30
INV02235,Gujarat,570749,38,Male,B30
INV02236,Delhi,1914552,64,Male,T30
INV02237,Karnataka,639236,38,Male,T30
INV02238,Karnataka,1390911,34,Male,T30
INV02239,Delhi,1654299,57,Male,T30
INV02240,Delhi,578694,37,Male,T30
INV02241,Delhi,1516810,31,Male,T30
INV02242,Gujarat,1991513,26,Female,B30
INV02243,Maharashtra,1146039,41,Female,T30
INV02244,Gujarat,1126750,67,Female,B30
INV02245,Delhi,2673448,30,Female,T30
INV02246,Gujarat,1064297,65,Female,B30
INV02247,Maharashtra,1493894,42,Female,T30
INV02248,Tamil Nadu,44940,61,Female,T30
INV02249,Delhi,1164895,55,Female,T30
INV02250,Gujarat,1574431,35,Male,B30
INV02251,Telangana,1376397,26,Female,B30
INV02252,Maharashtra,913382,62,Male,T30
INV02253,Maharashtra,1961881,57,Female,T30
INV02254,Gujarat,1062485,30,Male,B30
INV02255,Karnataka,1575876,23,Male,T30
INV02256,Maharashtra,1718422,27,Female,T30
INV02257,Tamil Nadu,1668604,67,Female,T30
INV02258,Telangana,1742219,54,Male,B30
INV02259,Delhi,1830500,28,Female,T30
INV02260,Karnataka,1190045,59,Female,T30
INV02261,Gujarat,2165469,27,Male,B30
INV02262,Delhi,2434338,46,Female,T30
INV02263,Telangana,1563208,32,Female,B30
INV02264,Delhi,1740789,29,Male,T30
INV02265,Gujarat,1897094,31,Male,B30
INV02266,Karnataka,1089691,57,Female,T30
INV02267,Gujarat,975442,29,Female,B30
INV02268,Tamil Nadu,1142461,24,Male,T30
INV02269,Gujarat,2394081,52,Female,B30
INV02270,Maharashtra,1569255,43,Male,T30
INV02271,Tamil Nadu,1822715,53,Female,T30
INV02272,Maharashtra,1196272,28,Male,T30
INV02273,Gujarat,1213315,64,Male,B30
INV02274,Maharashtra,1058291,22,Male,T30
INV02275,Gujarat,1842471,70,Female,B30
INV02276,Gujarat,1995925,54,Female,B30
INV02277,Maharashtra,1044094,65,Male,T30
INV02278,Gujarat,731870,47,Male,B30
INV02279,Delhi,1731177,66,Female,T30
INV02280,Gujarat,1758638,64,Female,B30
INV02281,Gujarat,589031,42,Female,B30
INV02282,Maharashtra,1965308,68,Female,T30
INV02283,Gujarat,1505896,28,Male,B30
INV02284,Delhi,762774,52,Female,T30
INV02285,Karnataka,1132861,48,Female,T30
INV02286,Delhi,1442676,24,Female,T30
INV02287,Maharashtra,1323891,56,Male,T30
INV02288,Gujarat,1088466,44,Male,B30
INV02289,Gujarat,1416899,49,Female,B30
INV02290,Gujarat,1518629,69,Female,B30
INV02291,Tamil Nadu,1344449,68,Female,T30
INV02292,Gujarat,2522856,32,Male,B30
INV02293,Delhi,466455,63,Female,T30
INV02294,Karnataka,744904,23,Male,T30
INV02295,Telangana,2150210,56,Female,B30
INV02296,Gujarat,1905338,21,Male,B30
INV02297,Telangana,1403839,42,Female,B30
INV02298,Delhi,1703847,22,Male,T30
INV02299,Delhi,1386486,38,Male,T30
INV02300,Delhi,3097419,57,Female,T30
INV02301,Telangana,2267533,52,Male,B30
INV02302,Maharashtra,1733888,21,Male,T30
INV02303,Gujarat,1252647,26,Female,B30
INV02304,Karnataka,1492498,40,Female,T30
INV02305,Telangana,702509,39,Male,B30
INV02306,Delhi,2354472,27,Female,T30
INV02307,Karnataka,632078,67,Male,T30
INV02308,Delhi,989805,54,Female,T30
INV02309,Delhi,1751609,37,Male,T30
INV02310,Gujarat,886568,58,Female,B30
INV02311,Delhi,2145735,44,Female,T30
INV02312,Delhi,1433340,62,Male,T30
INV02313,Telangana,3048462,27,Female,B30
INV02314,Gujarat,942112,46,Male,B30
INV02315,Maharashtra,1351242,25,Male,T30
INV02316,Maharashtra,109059,47,Female,T30
INV02317,Delhi,787660,36,Female,T30
INV02318,Maharashtra,2089074,38,Male,T30
INV02319,Tamil Nadu,1888556,67,Female,T30
INV02320,Telangana,2123957,23,Male,B30
INV02321,Delhi,859214,31,Female,T30
INV02322,Maharashtra,1713939,42,Male,T30
INV02323,Maharashtra,1563970,50,Female,T30
INV02324,Delhi,1458137,29,Male,T30
INV02325,Gujarat,2014355,34,Male,B30
INV02326,Maharashtra,1066571,43,Female,T30
INV02327,Tamil Nadu,1791863,57,Male,T30
INV02328,Tamil Nadu,2230506,69,Male,T30
INV02329,Maharashtra,334116,31,Female,T30
INV02330,Delhi,2009023,58,Female,T30
INV02331,Gujarat,936301,34,Male,B30
INV02332,Maharashtra,1214199,56,Male,T30
INV02333,Maharashtra,2384750,66,Male,T30
INV02334,Maharashtra,1444320,63,Female,T30
INV02335,Delhi,771868,68,Male,T30
INV02336,Karnataka,623297,69,Male,T30
INV02337,Karnataka,1194013,63,Male,T30
INV02338,Karnataka,1750417,34,Female,T30
INV02339,Maharashtra,1772706,54,Female,T30
INV02340,Maharashtra,1521802,38,Female,T30
INV02341,Delhi,598756,26,Male,T30
INV02342,Gujarat,982122,66,Female,B30
INV02343,Gujarat,970580,62,Female,B30
INV02344,Tamil Nadu,1617238,43,Male,T30
INV02345,Tamil Nadu,3008288,62,Female,T30
INV02346,Delhi,1615922,41,Female,T30
INV02347,Delhi,699666,40,Female,T30
INV02348,Delhi,2426494,46,Male,T30
INV02349,Delhi,581856,38,Male,T30
INV02350,Delhi,1172694,31,Male,T30
INV02351,Tamil Nadu,1665494,60,Female,T30
INV02352,Maharashtra,1651778,55,Male,T30
INV02353,Tamil Nadu,1619023,54,Female,T30
INV02354,Telangana,1654984,53,Female,B30
INV02355,Delhi,1199750,60,Male,T30
INV02356,Gujarat,778074,27,Male,B30
INV02357,Delhi,1782959,54,Male,T30
INV02358,Delhi,967134,36,Female,T30
INV02359,Tamil Nadu,2356081,51,Female,T30
INV02360,Gujarat,914905,60,Male,B30
INV02361,Gujarat,1019922,52,Female,B30
INV02362,Karnataka,303466,51,Male,T30
INV02363,Maharashtra,1067284,45,Female,T30
INV02364,Karnataka,1312556,43,Male,T30
INV02365,Delhi,2095772,60,Female,T30
INV02366,Maharashtra,2004329,38,Female,T30
INV02367,Maharashtra,850012,34,Male,T30
INV02368,Delhi,899901,26,Female,T30
INV02369,Delhi,2040093,23,Male,T30
INV02370,Karnataka,1078711,27,Female,T30
INV02371,Gujarat,664704,28,Female,B30
INV02372,Tamil Nadu,1211598,49,Male,T30
INV02373,Telangana,1412646,49,Female,B30
INV02374,Delhi,1953016,66,Male,T30
INV02375,Delhi,848226,61,Male,T30
INV02376,Gujarat,364494,46,Female,B30
INV02377,Tamil Nadu,1117937,32,Female,T30
INV02378,Delhi,2278084,58,Female,T30
INV02379,Delhi,3077233,63,Male,T30
INV02380,Tamil Nadu,981139,41,Male,T30
INV02381,Gujarat,1800570,49,Male,B30
INV02382,Karnataka,788413,31,Male,T30
INV02383,Maharashtra,2701500,44,Female,T30
INV02384,Maharashtra,1777090,22,Male,T30
INV02385,Karnataka,2844077,42,Male,T30
INV02386,Delhi,537513,49,Female,T30
INV02387,Gujarat,3025510,34,Female,B30
INV02388,Gujarat,646002,59,Female,B30
INV02389,Delhi,2142767,52,Male,T30
INV02390,Telangana,1986418,65,Female,B30
INV02391,Karnataka,1871105,27,Male,T30
INV02392,Delhi,1205290,68,Female,T30
INV02393,Delhi,2086070,35,Female,T30
INV02394,Delhi,256057,35,Male,T30
INV02395,Delhi,2319198,28,Female,T30
INV02396,Gujarat,2086341,54,Male,B30
INV02397,Gujarat,2429224,26,Female,B30
INV02398,Delhi,970958,43,Male,T30
INV02399,Delhi,198648,68,Female,T30
INV02400,Telangana,951744,41,Male,B30
INV02401,Delhi,785910,29,Male,T30
INV02402,Gujarat,1668044,45,Female,B30
INV02403,Gujarat,1841349,47,Female,B30
INV02404,Tamil Nadu,1255195,36,Male,T30
INV02405,Gujarat,2539303,41,Female,B30
INV02406,Maharashtra,1836653,39,Female,T30
INV02407,Karnataka,1292368,39,Male,T30
INV02408,Maharashtra,1643193,32,Male,T30
INV02409,Tamil Nadu,1523904,31,Female,T30
INV02410,Tamil Nadu,2082844,60,Male,T30
INV02411,Gujarat,1902673,62,Male,B30
INV02412,Tamil Nadu,1726828,42,Male,T30
INV02413,Karnataka,1412332,63,Female,T30
INV02414,Maharashtra,3840365,53,Male,T30
INV02415,Telangana,1599374,66,Female,B30
INV02416,Gujarat,2611305,51,Female,B30
INV02417,Tamil Nadu,1712270,55,Female,T30
INV02418,Gujarat,1655694,31,Male,B30
INV02419,Gujarat,2368386,56,Male,B30
INV02420,Delhi,1239840,55,Female,T30
INV02421,Telangana,1040369,29,Male,B30
INV02422,Gujarat,1184193,35,Female,B30
INV02423,Karnataka,450118,39,Male,T30
INV02424,Tamil Nadu,2268234,27,Male,T30
INV02425,Delhi,358286,43,Female,T30
INV02426,Delhi,1146620,29,Female,T30
INV02427,Gujarat,2819551,66,Female,B30
INV02428,Maharashtra,1123395,25,Female,T30
INV02429,Tamil Nadu,522299,65,Female,T30
INV02430,Delhi,917936,23,Female,T30
INV02431,Gujarat,1327594,47,Male,B30
INV02432,Maharashtra,1397722,54,Male,T30
INV02433,Delhi,1511660,30,Male,T30
